conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.92E+18,Mon May 05 09:36:27 +0000 2025,0,@73lV_ @NDIDI_GRAM 𝗕𝗮𝗹𝗮𝘀𝗮𝗻 𝗢𝘁𝗼𝗺𝗮𝘁𝗶𝘀 hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,73lV_,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919325309725479180,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:35:45 +0000 2025,0,@ericschmidt @GymBodyFitness_ @SynBioBeta hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,ericschmidt,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919325130565578867,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:35:41 +0000 2025,0,@starfess Kebayang setelah kang sapu ada kang jual kopi SASET yg pake sepeda ,1.92E+18,,starfess,in,"✖️ minor, homophobic = dni",0,0,0,https://x.com/2ndHolmes/status/1919325116820848811,1.35E+18,2ndHolmes
1.92E+18,Mon May 05 09:34:11 +0000 2025,0,@73lV_ @NDIDI_GRAM 𝗕𝗮𝗹𝗮𝘀𝗮𝗻 𝗢𝘁𝗼𝗺𝗮𝘁𝗶𝘀 hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,73lV_,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919324739031670936,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:33:18 +0000 2025,0,@73lV_ @MitosisOrg @KaitoAI 𝗕𝗮𝗹𝗮𝘀𝗮𝗻 𝗢𝘁𝗼𝗺𝗮𝘁𝗶𝘀 hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,73lV_,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919324516754354239,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:32:28 +0000 2025,1,Dan biasanya kalo sepeda motor di daerah bnji hilang. Ga jauh² dah pasti keliatan di daerah tempat ini. Kalo ga punya bekingan mendingan agak susah buat nebus sepeda motor kalian balik.,1.92E+18,,,in,,0,0,0,https://x.com/aunnnobeats/status/1919324306875789777,1.31E+18,aunnnobeats
4.92E+17,Mon May 05 09:31:44 +0000 2025,0,@Rio_frando Tp aku gabisa naik sepeda gak hidup dong akhhh elaaah x_x,1.92E+18,,Rio_frando,in,,0,0,0,https://x.com/stefanishrn/status/1919324121999327504,1.17E+18,stefanishrn
1.92E+18,Mon May 05 09:31:07 +0000 2025,0,@HOBAKPLAY Slamer hari anak! ( @HB90YITONG habis kecebur got main sepeda) https://t.co/ZWvUjXamu8,1.92E+18,https://pbs.twimg.com/media/GqLO-a9a4AAmHJK.jpg,HOBAKPLAY,in,李一桐 ♡,1,0,0,https://x.com/HB90CHENGYI/status/1919323965195202916,8.30E+17,HB90CHENGYI
1.92E+18,Mon May 05 09:30:40 +0000 2025,0,Jadi mules gini ! Ngga lagi2 deh beli kopi sepeda merah itu ,1.92E+18,,,in,"Tangerang, Indonesia",0,0,0,https://x.com/andriyanimulyaa/status/1919323852577837304,8.03E+17,andriyanimulyaa
1.92E+18,Mon May 05 09:30:18 +0000 2025,0, madrid ga butuh fullback yg bisa defend ,1.92E+18,,,in,Hyrule,0,0,0,https://x.com/adikakak00/status/1919323759963787423,734454482,adikakak00
1.92E+18,Mon May 05 09:30:12 +0000 2025,0,@SyndrHQ hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,SyndrHQ,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919323737377177991,1.33E+18,as1_farming
1.65E+18,Mon May 05 09:29:41 +0000 2025,0,@Cobratate hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,Cobratate,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919323606963585155,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:27:08 +0000 2025,0,@mztacat @Zac_Aztec @aztecnetwork hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,mztacat,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919322963599372435,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:26:53 +0000 2025,0,@Ashcryptoreal hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,Ashcryptoreal,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919322899087036742,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:25:24 +0000 2025,0,@crypto_king34 @MCHAELSAYLRSOLX hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,crypto_king34,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919322526431289352,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:25:11 +0000 2025,0,Moto Lock Kunci Gembok Rem Roda Cakram Sepeda Motor Zync Disc Lock - Rp17.970 https://t.co/HLO0ZkZ15y https://t.co/eEgUTUiqeq,1.92E+18,https://pbs.twimg.com/media/GqLNnRRa4AE-7r_.jpg,,in,Indonesia,0,0,0,https://x.com/Lee_suwanda/status/1919322472715006383,197437317,Lee_suwanda
1.92E+18,Mon May 05 09:24:23 +0000 2025,0,@Cryptoemperor06 @MCHAELSAYLRSOLX hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,Cryptoemperor06,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919322273732788423,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:24:03 +0000 2025,0,@Mrcryptoxwhale @MSaylorSol hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,Mrcryptoxwhale,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919322187951227379,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:23:57 +0000 2025,0,@Verida_io hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,Verida_io,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919322163850756444,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:20:56 +0000 2025,260,motor properti mottor fattah motor vio scoopy vario tril harry sepeda aqeela mobil sissi wuling sissi mobil properti ok catet yg blm naik odong2 yaa? #fattzar #fattnic https://t.co/Ha5jOFPhUn,1.92E+18,https://pbs.twimg.com/media/GqLMpJra0AATrO5.jpg,,in,,4,7,55,https://x.com/cielo2nd/status/1919321402731102392,1.91E+18,cielo2nd
1.92E+18,Mon May 05 09:20:08 +0000 2025,0,@GiveAwayHost 𝗕𝗮𝗹𝗮𝘀𝗮𝗻 𝗢𝘁𝗼𝗺𝗮𝘁𝗶𝘀 hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,GiveAwayHost,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919321200427245957,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:18:22 +0000 2025,0,@nrqa__ @hasantoxr @slayajavey hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,nrqa__,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919320755608879152,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:16:40 +0000 2025,0,@73lV_ @MANTRA_Chain @movementlabsxyz 𝗕𝗮𝗹𝗮𝘀𝗮𝗻 𝗢𝘁𝗼𝗺𝗮𝘁𝗶𝘀 hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,73lV_,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919320328754352271,1.33E+18,as1_farming
1.92E+18,Mon May 05 09:09:28 +0000 2025,0,@lilboble kata kata hari ini,1.92E+18,,lilboble,in,"Los Angeles, CA",0,0,0,https://x.com/gavinthorrr/status/1919318515741569113,1.68E+18,gavinthorrr
1.92E+18,Mon May 05 09:09:08 +0000 2025,0,@Ramdhanmeidii @NBA lg makan di bmb (bakso mas bambang) https://t.co/8ACJxvKLJz,1.92E+18,https://pbs.twimg.com/media/GqLJ8VDboAASjz5.jpg,Ramdhanmeidii,in,"Los Angeles, CA",0,1,0,https://x.com/gavinthorrr/status/1919318433180844107,1.68E+18,gavinthorrr
1.92E+18,Mon May 05 09:08:42 +0000 2025,0,cara ubah dosen goblok jadi mi ayam° @rajwaludikaa kabarin kalo biru https://t.co/DK8YXj4IUu,1.92E+18,https://pbs.twimg.com/media/GqLJ1_UaoAAz7YO.jpg,,in,"Los Angeles, CA",0,0,0,https://x.com/gavinthorrr/status/1919318323155644796,1.68E+18,gavinthorrr
1.92E+18,Mon May 05 09:07:47 +0000 2025,0,Ada driver ngeluh 2km jauh 2. KILOMETER. JAUH. Lu naik sepeda bayi family roda 3 kah??,1.92E+18,,,in,,0,1,0,https://x.com/lalatiboi/status/1919318095140675635,577134611,lalatiboi
1.92E+18,Mon May 05 09:07:30 +0000 2025,0,@alwyAiueo @hunhooney aku ga ada mtr vespa ga ada sepeda ontel plsss,1.92E+18,,alwyAiueo,in,dm for proof,0,0,0,https://x.com/eazycalc/status/1919318020972785873,1.82E+18,eazycalc
1.92E+18,Mon May 05 09:04:52 +0000 2025,0,@alwyAiueo @eazycalc Ada nya sepeda ontel boleh gak,1.92E+18,,alwyAiueo,in,,0,1,0,https://x.com/hunhooney/status/1919317361611444642,1.56E+18,hunhooney
1.92E+18,Mon May 05 09:04:48 +0000 2025,0,@vichzax Coba cari di YouTube gerakan Scot jump... Atau lebih gampang sering naik sepeda roda dua aja ,1.92E+18,,vichzax,in,,0,0,0,https://x.com/SlametH60596834/status/1919317341411704958,1.56E+18,SlametH60596834
1.92E+18,Mon May 05 09:01:11 +0000 2025,4,Berdasarkan video yang dikirimkan waega melalui Whatsapp telah terjadi aksi pencurian sepeda di kawasan Jalan Kerto Asri Lowokwaru Kota Malang pada hari Senin (5/5/25) sekitar pukul 12:42 WIB. Dari rekaman CCTV terlihat pelaku beraksi seorang diri dan langsung meninggalkan https://t.co/zo9fUZLKpY,1.92E+18,https://pbs.twimg.com/amplify_video_thumb/1919316344220377088/img/SLvsfQcPmcvHaKGG.jpg,,in,Malang Raya & Sekitarnya,0,0,1,https://x.com/Malangraya_info/status/1919316435236774230,1.07E+18,Malangraya_info
1.92E+18,Mon May 05 09:00:34 +0000 2025,0,Kucing oren naik sepeda bikin heboh satu desa. Kalau kamu terus menggoda jangan heran kalau ku suka https://t.co/4zxc9mI2eH,1.92E+18,https://pbs.twimg.com/media/GqLH-IbaoAAxfBM.jpg,,in,,0,0,0,https://x.com/dewaslotsX/status/1919316277455147197,1.85E+18,dewaslotsX
1.92E+18,Mon May 05 08:57:23 +0000 2025,0,@Pai_C1 Iso tuku sepeda motor ning gak iso gawe utek,1.92E+18,,Pai_C1,in,"Surabaya, Jawa Timur",0,0,0,https://x.com/tentangpenaku8/status/1919315474937938046,1.29E+18,tentangpenaku8
1.92E+18,Mon May 05 08:57:13 +0000 2025,0,@GiveAwayHost 𝗕𝗮𝗹𝗮𝘀𝗮𝗻 𝗢𝘁𝗼𝗺𝗮𝘁𝗶𝘀 hello terima penitipan bunga rendah pegadaian syariah as1_hunter (bunga disumbangkan) mentoring FX stock dll 1️⃣. sertifikat tanah/ bangunan 2️⃣. hp/laptop 3️⃣. sepeda 4️⃣. mobil 5️⃣. menu lain,1.92E+18,,GiveAwayHost,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/as1_farming/status/1919315435146657888,1.33E+18,as1_farming
1.92E+18,Mon May 05 08:57:03 +0000 2025,0,@Ryan_Al_Faqir @Gojekmilitan @KangDediMulyadi Gak apa .Dulu saat saya kecil juga berangkat jam 5.15. Tapi harusnya bisa pakai sepeda ya....,1.92E+18,,Ryan_Al_Faqir,in,,0,0,0,https://x.com/menuksutrisno/status/1919315392406962425,1.75E+18,menuksutrisno
1.92E+18,Mon May 05 08:55:37 +0000 2025,0,@ezash 1 tahun sekali pakai lap microfiber sikat kecil lembut dan kompa angin buat sepeda (males beli dust blower wkwkwk). Not the best but it does the job well.,1.92E+18,,ezash,in,,0,0,0,https://x.com/dywans/status/1919315034074689549,523984470,dywans
1.92E+18,Mon May 05 08:53:25 +0000 2025,2,In adalah project saya minggu ini. Customer terinspirasi dari pinterest. Kaki menggunakan velg sepeda bekas dan hollow sisa produksi pagar. Top table menggunakan kayu palet dengan finishing bakar &amp; woodeco glosy. Mohon kritik dan saran. Terima kasih https://t.co/1lszlWoUHo,1.92E+18,https://pbs.twimg.com/media/GqLGVy9bEAAuFJ2.jpg,,in,Jember - Jatim - Indonesia,0,3,0,https://x.com/Mujib_AsSyakir/status/1919314477679260115,259240408,Mujib_AsSyakir
1.92E+18,Mon May 05 08:52:47 +0000 2025,0,@innovacommunity Halo kak kalau kata @radityayw Manajer Riset IESR sesuai dengan namanya jejak karbon dihitung dari hulu hingga ke hilir. Dalam konteks sepeda betul di hulu ada proses manufaktur yang masih menghasilkan emisi karbon. Jadi betul secara jejak sepeda masih ada emisi,1.92E+18,,innovacommunity,in,"Jakarta, Indonesia (ID)",0,0,0,https://x.com/IESR/status/1919314320539942972,72763910,IESR
1.92E+18,Mon May 05 08:46:18 +0000 2025,0,Bjir orang bisa pada ribut gegara kuda vs sepeda :/,1.92E+18,,,in,"Kaduwa coffee, Malang",0,1,0,https://x.com/Araxhios/status/1919312688825422305,1.76E+18,Araxhios
1.92E+18,Mon May 05 08:44:10 +0000 2025,0,duh tiba2 jadi kangen temen sd gue. yaampun cerita gue yang ngebolang di kebon orang sampe diparanin yang punya maling buah pake sepeda manjat pohon seri dan berkhayal punya rumah pohon kayak di heart series masa kecil gue menarik yah ternyata,1.92E+18,,,in,,0,1,0,https://x.com/suikergoedd/status/1919312151006617825,1.24E+18,suikergoedd
1.92E+18,Mon May 05 08:42:45 +0000 2025,0,Cek BG SPORT Sepeda Statis Spine Bike Model Elite Alat Fitness At Home ELITE S-500 S-290 S-303 dengan harga Rp953.800. Dapatkan di Shopee sekarang! https://t.co/rs5wppc53M https://t.co/sLtKuzhW3C,1.92E+18,https://pbs.twimg.com/media/GqLD57YaMAEiZBB.jpg,,in,Palembang,0,0,0,https://x.com/ceanzkandera/status/1919311793718968459,193616389,ceanzkandera
1.92E+18,Mon May 05 08:42:41 +0000 2025,0,Cek BG SPORT Sepeda Statis Spine Bike Model Elite Alat Fitness At Home ELITE S-500 S-290 S-303 dengan harga Rp953.800. Dapatkan di Shopee sekarang! https://t.co/rs5wppc53M https://t.co/IY8F8WOTi1,1.92E+18,https://pbs.twimg.com/media/GqLD43fbEAA6vtH.jpg,,in,Palembang,0,0,0,https://x.com/ceanzkandera/status/1919311775624782037,193616389,ceanzkandera
1.92E+18,Mon May 05 08:38:36 +0000 2025,0,jalur sepeda apa kabar ya?,1.92E+18,,,in,,0,1,0,https://x.com/apansa_kalengs/status/1919310750688133467,1.04E+18,apansa_kalengs
1.92E+18,Mon May 05 08:37:16 +0000 2025,0,Suamiku sayang @evancalisto @Evan_Calisto sayang paket aku sepeda pancal mini~nya udah dateng now sayangku now now... Ini belum aku buka sayangku... Ternyata belum dirakit sepeda~nya sayangku... Biar ntar dirakitkan ama kakak sikeciL ntar sepeda pancal mini~nya sayangku... https://t.co/1pgA26LeZA,1.92E+18,https://pbs.twimg.com/ext_tw_video_thumb/1919310293446033408/pu/img/3IKf2_4MJxoKr_ty.jpg,,in,jalan.berlian no.21 tlogomas ,0,0,0,https://x.com/evaniracalisto/status/1919310414573109701,1139952829,evaniracalisto
1.92E+18,Mon May 05 08:30:55 +0000 2025,0,Kalau udah gaya begini pantun pun jadi romantis. Kucing naik sepeda aja heboh apalagi kamu nyapa aku tiap hari. ️ https://t.co/OKq0qZcjxx,1.92E+18,https://pbs.twimg.com/media/GqLBMXAaYAANICA.jpg,,in,,0,0,0,https://x.com/sukaslotsX/status/1919308815385632826,1.85E+18,sukaslotsX
1.92E+18,Mon May 05 08:29:57 +0000 2025,0,@idkwurbisuas susulen aku gaono sepeda,1.92E+18,,idkwurbisuas,in,bunderan pelangi,0,1,0,https://x.com/rezakrt/status/1919308573311459484,1.24E+18,rezakrt
1.92E+18,Mon May 05 08:29:05 +0000 2025,0,1 sepeda Listrik bawa panel Surya.. bawa mesin listrik sirkulasi bisa keliling Indonesia Raya tanpa beli BBM #NETtv https://t.co/RNybKcAe7R,1.92E+18,https://pbs.twimg.com/media/GqLAx2FbUAA5AoG.jpg,abdulla71088263,in,jl.thamrin. jember. jawa timur,0,1,0,https://x.com/abdulla71088263/status/1919308356285800685,1.54E+18,abdulla71088263
1.92E+18,Mon May 05 08:26:28 +0000 2025,0,Se there she goes again itu bro dulu pulang bareng naek sepeda (wtf moment) sekarang pulang ny naek motor udh ga sama sama lagi aja beda nya,1.92E+18,,,in,,0,1,0,https://x.com/Mamalemonmale/status/1919307697842778209,1.54E+18,Mamalemonmale
1.92E+18,Mon May 05 08:22:55 +0000 2025,4,Ayo pak sembuh! Sehat lagi! Sepedaan lagi! Ku belikan sepeda baru lengkap sama helmnya asal sembuh ya pak!,1.92E+18,,,in,"Kebumen, Jawa Tengah",0,2,0,https://x.com/FebriPutra25/status/1919306801188626532,8.61E+17,FebriPutra25
1.92E+18,Mon May 05 08:22:08 +0000 2025,0,@drsungchan ngejalanin misi gitu berpetualang bisa mancing naik sepeda mobil dll tapi dia ga boleh keliatan sm manusia soalnya dia monyet. Aku paling suka mancing disitu soalnya kayak real,1.92E+18,,drsungchan,in,#stillriize ☃︎ briize only .ᐟ,0,0,0,https://x.com/eunstonz/status/1919306606598041779,1.49E+18,eunstonz
1.92E+18,Mon May 05 08:21:50 +0000 2025,0,Diingatkan kembali bahwa manusia adalah makhluk sosial. Hari ini berterimakasih sekali krna masih punya teman yg baik dibantu dorong sepeda yg macet ini ditemani smpe teknisi datang bahkan dianterin pulang jg. Diriku trllu bnyk pikiran buruk yg mghalangi berbuat baik. https://t.co/M9wphLlno4,1.92E+18,https://pbs.twimg.com/media/GqK_GtVaYAANlNO.jpg,,in,Earth,0,1,0,https://x.com/tomatojuiceyeay/status/1919306530320797915,632505884,tomatojuiceyeay
1.92E+18,Mon May 05 08:21:38 +0000 2025,0,10 menit naik sepeda statis gini kecabut rasa nyawa,1.92E+18,,,in,,0,0,0,https://x.com/vagowings/status/1919306479309385880,961996741,vagowings
1.92E+18,Mon May 05 08:18:31 +0000 2025,0,@Depruttt itu yg dijual naik sepeda di daerah mana dep? jujur selama di sby or sidoarjo aku gapernah nemu. aku makan bekicot selalu pas lg di kediri eyy dan kadang itu jg susah carinya. atau aku yg gatau kali ya? iya enak bgt bumbu sate atau krengsengan bekicot aduhhhh ngidam,1.92E+18,,Depruttt,in,,0,1,0,https://x.com/amandatydes/status/1919305694060089827,43856918,amandatydes
1.92E+18,Mon May 05 08:17:37 +0000 2025,0,program 1 juta sepeda Listrik di Indonesia Raya saya yang minta di Indonesia Raya sekarang #NETtv https://t.co/yX5fuLEula,1.92E+18,https://pbs.twimg.com/media/GqK-J3-aUAA_GHN.jpg,abdulla71088263,in,jl.thamrin. jember. jawa timur,0,1,0,https://x.com/abdulla71088263/status/1919305471153807851,1.54E+18,abdulla71088263
1.92E+18,Mon May 05 08:17:12 +0000 2025,0,@amandatydes Di jatim sek buanyak soalnya ya mana kadang dijual sama orang naik sepeda onthel gitu. Trs dibumbu sate enak Iyaaa banyak yg bilang haram. Baru tau juga serius belum pernah denger. Soalnya di sini dijual bebas,1.92E+18,,amandatydes,in,,0,1,0,https://x.com/Depruttt/status/1919305364513628626,206541033,Depruttt
1.92E+18,Mon May 05 08:15:56 +0000 2025,0,@tanyakanrl Gw mah pro nyokap. Menyetir udah menjadi life skill sekarang selain masak bs sepeda bs renang bawa motor dll. Coba lo drop kerugiannya apa dgn les nyetir? Hehe,1.92E+18,,tanyakanrl,in,jakarta,0,0,0,https://x.com/anttieee_/status/1919305046434431144,16836324,anttieee_
1.92E+18,Mon May 05 08:09:30 +0000 2025,0,@awoonhak kalo nyetir sepeda sih percaya ya tapi mobil?? deekkk yang ada kacau jalan raya dilewatin sama dd ,1.92E+18,,awoonhak,in,#02; Fun Purpose.,0,0,0,https://x.com/kkimtaerae/status/1919303428175442225,1.47E+18,kkimtaerae
1.92E+18,Mon May 05 08:09:18 +0000 2025,0,Bisa gak ya ini sepeda gw geletakkin aja di alun alun terus pulang jalan kaki aja.,1.92E+18,,,in,2 admin: nunu & caca,0,0,0,https://x.com/kolakcilembu/status/1919303375130378470,1.00E+18,kolakcilembu
1.92E+18,Mon May 05 08:07:35 +0000 2025,0,Cek Sepeda Anak Balance bike Push Bike Tanpa Pedal EXOTIC ET 2017 Belajar Bersepeda Roda 2 Dua dengan harga Rp122.000. Dapatkan di Shopee sekarang! https://t.co/rqUgFNoKVp https://t.co/0wGqfa8Tsv,1.92E+18,https://pbs.twimg.com/media/GqK72b5b0AAxFyL.jpg,,in,,0,0,0,https://x.com/HadiBinTjayani/status/1919302943515250768,736936592,HadiBinTjayani
1.92E+18,Mon May 05 08:07:22 +0000 2025,2,Seluruh pelajar ataupun peserta didik di Jawa Barat yang belum mempunyai Surat Izin Menemudi (SIM) dilarang menggunakan sepeda motor ke sekolah mulai Jumat (2/5/2025). ~MD #DediMulyadi #SIM https://t.co/t94bB7Q4JU,1.92E+18,,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1919302889346117963,23343960,kompascom
1.92E+18,Mon May 05 07:53:08 +0000 2025,0,@bacodhehe @YuniKartika73 @TVRISportHD @TVRINasional @whichal nitip sepeda,1.92E+18,,bacodhehe,in,,0,0,0,https://x.com/pucuksemmai/status/1919299309696438738,9.62E+17,pucuksemmai
1.92E+18,Mon May 05 07:50:52 +0000 2025,0,@ins0mnia15 om kalo sayang mamah adek beliin sepeda listrik yah om,1.92E+18,,ins0mnia15,in,"Sidoarjo, Indonesia",0,0,0,https://x.com/Gungzz45/status/1919298738918658399,1.40E+18,Gungzz45
1.92E+18,Mon May 05 07:47:43 +0000 2025,0,@yellow13013 ayo tapi naek sepeda listrik males jalan,1.92E+18,,yellow13013,in,,0,1,0,https://x.com/xmlntyh/status/1919297944089436544,1.85E+18,xmlntyh
1.92E+18,Mon May 05 07:47:26 +0000 2025,0,@jwlryyx kalo naek sepeda listrik boleh gak,1.92E+18,,jwlryyx,in,,0,0,0,https://x.com/xmlntyh/status/1919297873373437986,1.85E+18,xmlntyh
1.92E+18,Mon May 05 07:46:44 +0000 2025,0,Razia Terpadu Amankan 23 Sepeda Motor dan Beberapa Pemuda Konsumsi Miras #jogopaskot #polripresisi #optimisjatimbangkit #polisipenolongmasyarakat https://t.co/uNYIBfWqwk,1.92E+18,https://pbs.twimg.com/media/GqK3FXnaYAA29x2.jpg,,in,Pasuruan,0,0,0,https://x.com/PolsekKraton/status/1919297697514705144,1.52E+18,PolsekKraton
1.92E+18,Mon May 05 07:44:51 +0000 2025,0,enak bgt jdi anak jepang sekolah bisa pake sepeda,1.92E+18,,,in,99l,0,0,0,https://x.com/rikunasa/status/1919297224468480079,1.58E+18,rikunasa
1.92E+18,Mon May 05 07:07:49 +0000 2025,0,dolan sby PP yo mesti ngetol. ga mungkin lewat bunderan waru. auto overheat tur gasruk ,1.92E+18,,,in,Hyrule,0,0,0,https://x.com/adikakak00/status/1919287905002090667,734454482,adikakak00
1.92E+18,Mon May 05 06:55:28 +0000 2025,0,@Abercioo_ ngko njaluk sepeda listrik,1.92E+18,,Abercioo_,in,,0,0,0,https://x.com/ins0mnia15/status/1919284794174697648,1.36E+18,ins0mnia15
1.92E+18,Mon May 05 06:51:30 +0000 2025,0,@m_iqbaljr penguncinya ada tapi kalau tiang atau pasak buat nyantolinnya di sini kagak ada bang. sepeda terlalu ringan buat digendong maling kalau cuma gembokin bannya doang. bikin was-was.,1.92E+18,,m_iqbaljr,in,Mondstadt,0,1,0,https://x.com/ijuluji/status/1919283796836241603,406170458,ijuluji
1.92E+18,Mon May 05 06:50:46 +0000 2025,0,Polda Sumatera Utara menyita sebanyak 25 unit mobil dan satu unit sepeda motor yang diduga tanpa disertai dokumen asli atau surat kendaraan palsu. https://t.co/vpbJY1sF5f,1.92E+18,,,in,NKRI,0,0,0,https://x.com/antaranews/status/1919283612496670988,18071520,antaranews
1.92E+18,Mon May 05 06:49:28 +0000 2025,0,️ : dia pendek tetapi dia memiliki kemampuan melompat terbaik ️ : saya ingin bermain bola voli ️ : kamu sekolah di mana? ️ : sepeda itu ️ : ketika saya masih sekolah di menengah ️ : tapi setelah sekolah di luar gelap,1.92E+18,,wawacwa,in,,0,0,0,https://x.com/wawacwa/status/1919283285437329628,1.67E+18,wawacwa
1.92E+18,Mon May 05 06:44:47 +0000 2025,0,4) Bhikku seringnya jalan kaki boleh difasilitasi transportasi seadanya. Umat awam setidaknya punya sepeda atau mobil. Kalau ia malas jalan kaki mungkin ia lebih miskin dari bhikku.,1.92E+18,,60far60pay,in,"Raftel, Laugh Tale",0,1,0,https://x.com/60far60pay/status/1919282106791866872,108931980,60far60pay
